Country,year,YearlyAvgTemp
Poland,1940,5.448958333333334
Poland,1941,5.872208333333333
Poland,1942,6.292750000000001
Poland,1943,8.019166666666667
Poland,1944,7.739583333333333
Poland,1945,7.795041666666667
Poland,1946,7.616333333333333
Poland,1947,7.1522499999999996
Poland,1948,8.196625000000001
Poland,1949,8.407833333333334
Poland,1950,8.013791666666668
Poland,1951,8.297333333333333
Poland,1952,6.987166666666667
Poland,1953,8.001666666666667
Poland,1954,6.851416666666666
Poland,1955,7.404739130434782
Poland,1956,5.980666666666667
Poland,1957,8.119708333333334
Poland,1958,7.4290416666666665
Poland,1959,8.119333333333334
Poland,1960,7.779666666666667
Poland,1961,8.370541666666666
Poland,1962,6.867541666666667
Poland,1963,6.591708333333333
Poland,1964,7.673608695652174
Poland,1965,6.351875
Poland,1966,8.145916666666666
Poland,1967,8.539458333333334
Poland,1968,8.144565217391305
Poland,1969,6.643833333333333
Poland,1970,6.795875
Poland,1971,7.72625
Poland,1972,7.772
Poland,1973,7.716083333333334
Poland,1974,8.417625
Poland,1975,8.701541666666667
Poland,1976,7.245458333333333
Poland,1977,8.098125
Poland,1978,7.02925
Poland,1979,7.175541666666667
Poland,1980,6.564333333333334
Poland,1981,7.741083333333333
Poland,1982,8.294375
Poland,1983,8.741625
Poland,1984,7.716291666666666
Poland,1985,6.694500000000001
Poland,1986,7.3241249999999996
Poland,1987,6.544999999999999
Poland,1988,7.93491304347826
Poland,1989,9.162166666666666
Poland,1990,8.710782608695652
Poland,1991,8.09591304347826
Poland,1992,8.74975
Poland,1993,7.380260869565218
Poland,1994,8.878625
Poland,1995,8.39595652173913
Poland,1996,6.605666666666667
Poland,1997,7.377521739130435
Poland,1998,8.293166666666666
Poland,1999,8.852791666666667
Poland,2000,9.529541666666665
Poland,2001,8.57304347826087
Poland,2002,8.876826086956521
Poland,2003,8.336166666666667
Poland,2004,8.2935
Poland,2005,8.281166666666667
Poland,2006,8.666083333333335
Poland,2007,9.296375
Poland,2008,9.363000000000001
Poland,2009,8.532041666666666
Poland,2010,7.511375
Poland,2011,8.884
Poland,2012,8.482041666666666
Poland,2013,9.062125
South Africa,1857,14.751291666666667
South Africa,1858,15.021125
South Africa,1859,15.038874999999999
South Africa,1860,15.39375
South Africa,1861,15.168708333333333
South Africa,1862,14.734125
South Africa,1863,15.024708333333335
South Africa,1864,15.142416666666668
South Africa,1865,15.618869565217391
South Africa,1866,15.186391304347826
South Africa,1867,15.418166666666666
South Africa,1868,15.024625
South Africa,1869,15.443416666666666
South Africa,1870,14.947695652173914
South Africa,1871,15.272875
South Africa,1872,15.2305
South Africa,1873,15.019875
South Africa,1874,15.132541666666667
South Africa,1875,14.984875
South Africa,1876,14.919333333333334
South Africa,1877,15.265260869565218
South Africa,1878,15.26191304347826
South Africa,1879,14.729125000000002
South Africa,1880,15.296727272727274
South Africa,1881,15.106
South Africa,1882,15.253913043478262
South Africa,1883,15.20825
South Africa,1884,14.949208333333333
South Africa,1885,15.374791666666667
South Africa,1886,15.403208333333334
South Africa,1887,15.097666666666667
South Africa,1888,15.150434782608695
South Africa,1889,15.427624999999999
South Africa,1890,15.011583333333334
South Africa,1891,15.195666666666666
South Africa,1892,14.599818181818183
South Africa,1893,15.071347826086958
South Africa,1894,14.81009090909091
South Africa,1895,15.070500000000001
South Africa,1896,15.626875
South Africa,1897,15.277291666666668
South Africa,1898,14.643782608695654
South Africa,1899,15.160208333333332
South Africa,1900,15.616624999999999
South Africa,1901,15.244583333333333
South Africa,1902,15.269782608695651
South Africa,1903,14.822250000000002
South Africa,1904,14.875708333333334
South Africa,1905,15.055
South Africa,1906,14.818375000000001
South Africa,1907,14.841478260869565
South Africa,1908,15.015625
South Africa,1909,15.307291666666666
South Africa,1910,15.058708333333334
South Africa,1911,15.230666666666666
South Africa,1912,15.430166666666667
South Africa,1913,15.622041666666668
South Africa,1914,15.564608695652174
South Africa,1915,15.381625
South Africa,1916,15.377625
South Africa,1917,14.914333333333333
South Africa,1918,15.298583333333333
South Africa,1919,15.669458333333333
South Africa,1920,15.685125
South Africa,1921,15.160541666666667
South Africa,1922,15.575625
South Africa,1923,15.724833333333335
South Africa,1924,15.047583333333334
South Africa,1925,15.444291666666667
South Africa,1926,15.604083333333334
South Africa,1927,16.06
South Africa,1928,15.499608695652173
South Africa,1929,15.641458333333334
South Africa,1930,15.808863636363638
South Africa,1931,15.741833333333334
South Africa,1932,15.914708333333332
South Africa,1933,15.722708333333335
South Africa,1934,16.089782608695653
South Africa,1935,15.224708333333334
South Africa,1936,15.242086956521739
South Africa,1937,15.759458333333335
South Africa,1938,15.642916666666666
South Africa,1939,15.466666666666667
South Africa,1940,15.789500000000002
South Africa,1941,16.020083333333336
South Africa,1942,15.843250000000003
South Africa,1943,15.170041666666668
South Africa,1944,15.761708333333333
South Africa,1945,16.102521739130434
South Africa,1946,15.527565217391304
South Africa,1947,15.778374999999999
South Africa,1948,15.605833333333335
South Africa,1949,15.959791666666668
South Africa,1950,15.559782608695652
South Africa,1951,15.357083333333334
South Africa,1952,15.712208333333335
South Africa,1953,15.565333333333333
South Africa,1954,15.382083333333334
South Africa,1955,14.916347826086957
South Africa,1956,15.559956521739132
South Africa,1957,15.553916666666666
South Africa,1958,16.08795652173913
South Africa,1959,15.613541666666668
South Africa,1960,15.824625
South Africa,1961,15.837375
South Africa,1962,15.854375000000003
South Africa,1963,16.055833333333336
South Africa,1964,15.606041666666668
South Africa,1965,15.644166666666665
South Africa,1966,15.973166666666666
South Africa,1967,15.510041666666668
South Africa,1968,15.414541666666665
South Africa,1969,15.853958333333333
South Africa,1970,15.732166666666666
South Africa,1971,15.468541666666667
South Africa,1972,16.140545454545453
South Africa,1973,15.997695652173913
South Africa,1974,15.680250000000001
South Africa,1975,15.621125
South Africa,1976,15.140434782608697
South Africa,1977,15.753347826086957
South Africa,1978,15.878041666666666
South Africa,1979,16.112083333333334
South Africa,1980,15.79575
South Africa,1981,15.424739130434784
South Africa,1982,15.961583333333335
South Africa,1983,16.196541666666665
South Africa,1984,16.409695652173912
South Africa,1985,16.31929166666667
South Africa,1986,16.22908695652174
South Africa,1987,16.186375
South Africa,1988,16.08275
South Africa,1989,15.8055
South Africa,1990,15.975916666666668
South Africa,1991,16.017
South Africa,1992,16.56604347826087
South Africa,1993,16.410125
South Africa,1994,15.937541666666668
South Africa,1995,16.347478260869565
South Africa,1996,15.656041666666667
South Africa,1997,16.018708333333333
South Africa,1998,16.494958333333333
South Africa,1999,16.816875
South Africa,2000,16.40573913043478
South Africa,2001,16.298833333333334
South Africa,2002,16.26245833333333
South Africa,2003,16.481041666666666
South Africa,2004,16.23425
South Africa,2005,16.582375
South Africa,2006,16.094583333333336
South Africa,2007,16.306875
South Africa,2008,16.27678260869565
South Africa,2009,16.196708333333333
South Africa,2010,16.391041666666666
South Africa,2011,16.053375
South Africa,2012,16.248291666666667
South Africa,2013,15.514866666666668
Sweden,1743,3.7204999999999995
Sweden,1744,6.7988125
Sweden,1745,-3.610625
Sweden,1750,6.435772727272728
Sweden,1751,5.5945625
Sweden,1752,1.3875000000000004
Sweden,1753,5.117958333333333
Sweden,1754,4.802130434782609
Sweden,1755,4.738291666666667
Sweden,1756,5.182916666666666
Sweden,1757,5.939809523809523
Sweden,1758,3.782130434782609
Sweden,1759,5.543416666666666
Sweden,1760,4.562666666666667
Sweden,1761,5.855875
Sweden,1762,5.603521739130435
Sweden,1763,4.6390416666666665
Sweden,1764,5.527208333333333
Sweden,1765,5.256652173913044
Sweden,1766,5.89525
Sweden,1767,4.635208333333334
Sweden,1768,4.594833333333333
Sweden,1769,4.536173913043479
Sweden,1770,4.985916666666667
Sweden,1771,4.572521739130435
Sweden,1772,4.7720416666666665
Sweden,1773,6.374083333333334
Sweden,1774,4.509541666666666
Sweden,1775,6.764291666666666
Sweden,1776,5.569083333333334
Sweden,1777,4.789458333333333
Sweden,1778,5.195125
Sweden,1779,6.990333333333333
Sweden,1780,5.420260869565217
Sweden,1781,5.877791666666666
Sweden,1782,4.316166666666667
Sweden,1783,5.842291666666667
Sweden,1784,4.322608695652174
Sweden,1785,3.926625
Sweden,1786,3.9332499999999997
Sweden,1787,5.161333333333333
Sweden,1788,4.283375
Sweden,1789,5.861166666666667
Sweden,1790,5.615708333333333
Sweden,1791,6.253666666666667
Sweden,1792,5.3705
Sweden,1793,5.670583333333333
Sweden,1794,7.386000000000001
Sweden,1795,4.437208333333333
Sweden,1796,5.7519583333333335
Sweden,1797,6.560041666666667
Sweden,1798,6.347083333333333
Sweden,1799,3.7996666666666665
Sweden,1800,4.6894583333333335
Sweden,1801,5.638375
Sweden,1802,5.157166666666667
Sweden,1803,4.413125
Sweden,1804,4.583958333333333
Sweden,1805,3.908125
Sweden,1806,5.270086956521739
Sweden,1807,5.024791666666666
Sweden,1808,4.81775
Sweden,1809,4.210500000000001
Sweden,1810,4.37575
Sweden,1811,5.9647499999999996
Sweden,1812,3.680875
Sweden,1813,5.3955416666666665
Sweden,1814,3.9086521739130435
Sweden,1815,4.940043478260869
Sweden,1816,4.300958333333334
Sweden,1817,5.082041666666666
Sweden,1818,5.410217391304348
Sweden,1819,6.024458333333334
Sweden,1820,4.556749999999999
Sweden,1821,4.955739130434782
Sweden,1822,7.075291666666666
Sweden,1823,5.318708333333333
Sweden,1824,6.2272083333333335
Sweden,1825,5.868083333333334
Sweden,1826,6.604791666666667
Sweden,1827,5.4976521739130435
Sweden,1828,5.104875
Sweden,1829,3.240083333333333
Sweden,1830,4.734749999999999
Sweden,1831,5.220208333333333
Sweden,1832,5.208458333333334
Sweden,1833,5.875347826086956
Sweden,1834,6.332869565217392
Sweden,1835,5.167666666666666
Sweden,1836,4.749333333333333
Sweden,1837,4.601565217391304
Sweden,1838,3.4498333333333338
Sweden,1839,4.693208333333334
Sweden,1840,4.80495652173913
Sweden,1841,5.092666666666667
Sweden,1842,5.768666666666667
Sweden,1843,5.758869565217392
Sweden,1844,3.599434782608696
Sweden,1845,4.424913043478261
Sweden,1846,6.023
Sweden,1847,4.986086956521739
Sweden,1848,4.910869565217391
Sweden,1849,4.495166666666667
Sweden,1850,4.727291666666667
Sweden,1851,5.115
Sweden,1852,5.272208333333333
Sweden,1853,4.800583333333333
Sweden,1854,5.618791666666667
Sweden,1855,4.053041666666666
Sweden,1856,3.9156666666666666
Sweden,1857,5.736541666666667
Sweden,1858,5.925083333333333
Sweden,1859,6.377956521739129
Sweden,1860,4.41195652173913
Sweden,1861,5.275125
Sweden,1862,4.228583333333333
Sweden,1863,6.451291666666666
Sweden,1864,4.2860000000000005
Sweden,1865,5.447347826086957
Sweden,1866,5.08675
Sweden,1867,3.0207083333333333
Sweden,1868,5.947333333333334
Sweden,1869,5.132583333333334
Sweden,1870,4.493625
Sweden,1871,3.376375000000001
Sweden,1872,6.275541666666666
Sweden,1873,6.1610000000000005
Sweden,1874,5.499583333333334
Sweden,1875,3.724833333333333
Sweden,1876,3.692782608695652
Sweden,1877,3.9994583333333336
Sweden,1878,5.771833333333333
Sweden,1879,4.298375
Sweden,1880,5.198333333333333
Sweden,1881,3.4615833333333335
Sweden,1882,6.029
Sweden,1883,5.367041666666666
Sweden,1884,5.407416666666667
Sweden,1885,4.705375
Sweden,1886,4.97404347826087
Sweden,1887,5.473416666666666
Sweden,1888,3.9641739130434783
Sweden,1889,5.304916666666666
Sweden,1890,5.7495416666666666
Sweden,1891,5.5027083333333335
Sweden,1892,4.433208333333333
Sweden,1893,4.327
Sweden,1894,6.006913043478261
Sweden,1895,4.817291666666667
Sweden,1896,5.671434782608697
Sweden,1897,5.065695652173913
Sweden,1898,5.57525
Sweden,1899,4.902083333333333
Sweden,1900,4.777416666666666
Sweden,1901,5.7155
Sweden,1902,3.7572608695652177
Sweden,1903,5.609166666666667
Sweden,1904,4.835208333333333
Sweden,1905,5.506958333333333
Sweden,1906,5.959416666666666
Sweden,1907,4.5089565217391305
Sweden,1908,5.2331666666666665
Sweden,1909,4.595083333333333
Sweden,1910,6.260478260869566
Sweden,1911,5.7219565217391315
Sweden,1912,4.964956521739131
Sweden,1913,6.275043478260869
Sweden,1914,6.759136363636364
Sweden,1915,3.8425833333333332
Sweden,1916,5.135166666666667
Sweden,1917,4.640416666666666
Sweden,1918,5.3955416666666665
Sweden,1919,4.689708333333333
Sweden,1920,6.1801666666666675
Sweden,1921,5.811652173913044
Sweden,1922,4.5231666666666674
Sweden,1923,4.628583333333332
Sweden,1924,4.725086956521739
Sweden,1925,5.7478750000000005
Sweden,1926,5.136
Sweden,1927,5.169083333333334
Sweden,1928,4.860708333333333
Sweden,1929,5.035833333333334
Sweden,1930,6.892125
Sweden,1931,4.612875
Sweden,1932,6.079125
Sweden,1933,5.758249999999999
Sweden,1934,7.439
Sweden,1935,6.074833333333333
Sweden,1936,6.215083333333332
Sweden,1937,6.355541666666666
Sweden,1938,7.152000000000001
Sweden,1939,5.769782608695651
Sweden,1940,3.9200416666666675
Sweden,1941,3.7792499999999998
Sweden,1942,3.460791666666667
Sweden,1943,6.7665
Sweden,1944,6.440869565217392
Sweden,1945,5.569913043478261
Sweden,1946,5.699333333333333
Sweden,1947,5.644739130434783
Sweden,1948,5.553347826086957
Sweden,1949,7.049166666666667
Sweden,1950,5.926666666666666
Sweden,1951,5.487652173913043
Sweden,1952,4.81925
Sweden,1953,6.727708333333333
Sweden,1954,5.417000000000001
Sweden,1955,5.1178333333333335
Sweden,1956,4.207083333333333
Sweden,1957,5.652874999999999
Sweden,1958,4.493
Sweden,1959,6.663541666666666
Sweden,1960,5.568833333333333
Sweden,1961,6.486521739130435
Sweden,1962,4.753304347826087
Sweden,1963,4.808375
Sweden,1964,5.6081666666666665
Sweden,1965,4.757708333333333
Sweden,1966,4.433416666666666
Sweden,1967,5.951541666666667
Sweden,1968,5.281874999999999
Sweden,1969,4.9597500000000005
Sweden,1970,4.346958333333333
Sweden,1971,5.429434782608696
Sweden,1972,6.299375
Sweden,1973,6.194375
Sweden,1974,6.617249999999999
Sweden,1975,7.262375000000001
Sweden,1976,5.040041666666666
Sweden,1977,5.303416666666667
Sweden,1978,4.805041666666667
Sweden,1979,4.663826086956521
Sweden,1980,4.87075
Sweden,1981,5.027666666666667
Sweden,1982,5.995565217391304
Sweden,1983,6.391166666666667
Sweden,1984,6.218374999999999
Sweden,1985,3.6337499999999996
Sweden,1986,5.095875
Sweden,1987,3.9415416666666663
Sweden,1988,5.979791666666667
Sweden,1989,7.391750000000001
Sweden,1990,7.404333333333334
Sweden,1991,6.454416666666667
Sweden,1992,6.870291666666667
Sweden,1993,5.693478260869565
Sweden,1994,6.100750000000001
Sweden,1995,6.039916666666667
Sweden,1996,5.149826086956522
Sweden,1997,6.890130434782608
Sweden,1998,5.913458333333334
Sweden,1999,6.848166666666667
Sweden,2000,7.3834583333333335
Sweden,2001,5.845565217391304
Sweden,2002,6.781416666666668
Sweden,2003,6.470541666666667
Sweden,2004,6.496958333333333
Sweden,2005,6.775708333333333
Sweden,2006,6.9126086956521755
Sweden,2007,7.047208333333334
Sweden,2008,7.4005833333333335
Sweden,2009,6.435458333333333
Sweden,2010,4.745583333333333
Sweden,2011,7.241416666666667
Sweden,2012,6.093541666666667
Sweden,2013,6.4003125
Ukraine,1743,3.4279999999999995
Ukraine,1744,10.413387096774194
Ukraine,1745,-0.6881249999999997
Ukraine,1750,8.955
Ukraine,1751,9.308
Ukraine,1752,3.0945
Ukraine,1753,8.255333333333335
Ukraine,1754,8.536638297872342
Ukraine,1755,8.180604166666667
Ukraine,1756,9.149127659574468
Ukraine,1757,8.510127659574469
Ukraine,1758,6.961270833333334
Ukraine,1759,8.053625
Ukraine,1760,7.435333333333333
Ukraine,1761,8.659125
Ukraine,1762,8.450416666666667
Ukraine,1763,7.730489361702128
Ukraine,1764,8.703833333333334
Ukraine,1765,8.828191489361702
Ukraine,1766,8.477479166666667
Ukraine,1767,8.121395833333333
Ukraine,1768,7.273382978723404
Ukraine,1769,8.138333333333334
Ukraine,1770,8.033212765957446
Ukraine,1771,7.624958333333333
Ukraine,1772,8.994319148936171
Ukraine,1773,8.952729166666668
Ukraine,1774,8.537191489361701
Ukraine,1775,9.4865625
Ukraine,1776,8.161520833333332
Ukraine,1777,8.014145833333332
Ukraine,1778,9.207152173913043
Ukraine,1779,9.249913043478262
Ukraine,1780,8.380374999999999
Ukraine,1781,8.586234042553192
Ukraine,1782,7.854479166666667
Ukraine,1783,8.511125000000002
Ukraine,1784,8.118826086956522
Ukraine,1785,7.0239375
Ukraine,1786,7.644854166666668
Ukraine,1787,8.415170212765958
Ukraine,1788,7.979354166666667
Ukraine,1789,9.241978723404257
Ukraine,1790,8.474604166666667
Ukraine,1791,9.470446808510639
Ukraine,1792,8.263270833333333
Ukraine,1793,8.440854166666666
Ukraine,1794,9.131583333333333
Ukraine,1795,8.443104166666666
Ukraine,1796,8.435583333333334
Ukraine,1797,9.754914893617022
Ukraine,1798,8.804957446808512
Ukraine,1799,7.353458333333333
Ukraine,1800,8.357375
Ukraine,1801,9.106130434782608
Ukraine,1802,9.3623125
Ukraine,1803,7.601063829787234
Ukraine,1804,8.211791666666668
Ukraine,1805,7.688914893617022
Ukraine,1806,8.76831914893617
Ukraine,1807,9.088297872340426
Ukraine,1808,7.6315625
Ukraine,1809,7.043106382978723
Ukraine,1810,7.518604166666666
Ukraine,1811,8.3213125
Ukraine,1812,6.9853125
Ukraine,1813,7.357148936170213
Ukraine,1814,7.524229166666667
Ukraine,1815,7.137021276595744
Ukraine,1816,7.74368085106383
Ukraine,1817,8.031291666666666
Ukraine,1818,8.210595744680852
Ukraine,1819,8.365145833333333
Ukraine,1820,7.581291666666668
Ukraine,1821,7.950446808510638
Ukraine,1822,8.592234042553192
Ukraine,1823,8.624333333333334
Ukraine,1824,9.759291666666668
Ukraine,1825,8.126916666666666
Ukraine,1826,8.42675
Ukraine,1827,9.262829787234043
Ukraine,1828,7.873446808510638
Ukraine,1829,6.599687499999999
Ukraine,1830,7.785413043478261
Ukraine,1831,7.432851063829787
Ukraine,1832,6.166687499999999
Ukraine,1833,8.122583333333333
Ukraine,1834,8.6986875
Ukraine,1835,7.6128333333333345
Ukraine,1836,8.388479166666666
Ukraine,1837,7.397520833333332
Ukraine,1838,6.953708333333334
Ukraine,1839,7.779063829787233
Ukraine,1840,6.799787234042554
Ukraine,1841,8.826416666666667
Ukraine,1842,7.290893617021277
Ukraine,1843,8.475891304347826
Ukraine,1844,7.438354166666667
Ukraine,1845,7.942958333333333
Ukraine,1846,8.543212765957447
Ukraine,1847,7.511382978723404
Ukraine,1848,8.763978723404255
Ukraine,1849,7.898020833333334
Ukraine,1850,8.120979166666666
Ukraine,1851,9.1074375
Ukraine,1852,8.079020833333333
Ukraine,1853,8.330851063829787
Ukraine,1854,8.315212765957448
Ukraine,1855,7.897520833333334
Ukraine,1856,7.9630638297872345
Ukraine,1857,8.193375000000001
Ukraine,1858,7.262270833333333
Ukraine,1859,9.180395833333334
Ukraine,1860,8.488291666666667
Ukraine,1861,7.060042553191489
Ukraine,1862,7.212208333333333
Ukraine,1863,9.147604166666666
Ukraine,1864,7.1792291666666666
Ukraine,1865,7.935875
Ukraine,1866,8.627229166666668
Ukraine,1867,7.8180625
Ukraine,1868,8.581354166666667
Ukraine,1869,9.033645833333333
Ukraine,1870,7.306416666666667
Ukraine,1871,6.963916666666667
Ukraine,1872,9.257510638297873
Ukraine,1873,8.692425531914893
Ukraine,1874,8.418270833333333
Ukraine,1875,6.6414583333333335
Ukraine,1876,7.8120416666666666
Ukraine,1877,7.845937500000001
Ukraine,1878,9.000916666666667
Ukraine,1879,7.806234042553192
Ukraine,1880,7.541583333333334
Ukraine,1881,6.992541666666667
Ukraine,1882,8.948708333333334
Ukraine,1883,7.857104166666667
Ukraine,1884,7.97325
Ukraine,1885,8.516729166666666
Ukraine,1886,8.446979166666667
Ukraine,1887,8.427395833333334
Ukraine,1888,7.159958333333333
Ukraine,1889,7.834659574468085
Ukraine,1890,8.300854166666667
Ukraine,1891,8.03908695652174
Ukraine,1892,8.32295744680851
Ukraine,1893,7.0839375
Ukraine,1894,7.922170212765958
Ukraine,1895,8.114282608695651
Ukraine,1896,7.9325625
Ukraine,1897,8.655304347826087
Ukraine,1898,8.172638297872341
Ukraine,1899,8.460208333333334
Ukraine,1900,8.701
Ukraine,1901,8.793291666666667
Ukraine,1902,7.502829787234043
Ukraine,1903,9.094520833333332
Ukraine,1904,8.116617021276596
Ukraine,1905,8.626541666666666
Ukraine,1906,9.049479166666666
Ukraine,1907,7.38775
Ukraine,1908,7.49631914893617
Ukraine,1909,8.409617021276595
Ukraine,1910,8.984326086956521
Ukraine,1911,7.749645833333333
Ukraine,1912,7.377
Ukraine,1913,8.709291666666667
Ukraine,1914,8.442479166666667
Ukraine,1915,8.449895833333334
Ukraine,1916,8.67051111111111
Ukraine,1917,7.906
Ukraine,1918,9.022708333333334
Ukraine,1919,8.008708333333333
Ukraine,1920,8.194583333333334
Ukraine,1921,8.384106382978723
Ukraine,1922,8.364936170212765
Ukraine,1923,8.986914893617021
Ukraine,1924,7.862395833333333
Ukraine,1925,9.177604166666667
Ukraine,1926,8.586416666666667
Ukraine,1927,8.426
Ukraine,1928,7.663479166666668
Ukraine,1929,6.886755555555555
Ukraine,1930,9.074625
Ukraine,1931,7.645979166666667
Ukraine,1932,8.4819375
Ukraine,1933,6.817304347826087
Ukraine,1934,9.376958333333333
Ukraine,1935,8.409083333333333
Ukraine,1936,9.45795744680851
Ukraine,1937,9.4085
Ukraine,1938,9.471458333333333
Ukraine,1939,9.445333333333334
Ukraine,1940,6.860659574468085
Ukraine,1941,7.057916666666667
Ukraine,1942,6.6933750000000005
Ukraine,1943,8.553645833333333
Ukraine,1944,8.70963829787234
Ukraine,1945,7.736625
Ukraine,1946,8.865479166666667
Ukraine,1947,8.3213125
Ukraine,1948,8.69725
Ukraine,1949,8.824255319148936
Ukraine,1950,8.872041666666666
Ukraine,1951,9.252416666666667
Ukraine,1952,8.792145833333334
Ukraine,1953,8.127553191489362
Ukraine,1954,7.971604166666666
Ukraine,1955,8.753416666666666
Ukraine,1956,7.0925
Ukraine,1957,9.042787234042553
Ukraine,1958,8.873145833333334
Ukraine,1959,8.452170212765958
Ukraine,1960,9.273666666666667
Ukraine,1961,9.356229166666667
Ukraine,1962,8.963895833333334
Ukraine,1963,7.902574468085106
Ukraine,1964,8.226583333333334
Ukraine,1965,7.9905531914893615
Ukraine,1966,10.002333333333334
Ukraine,1967,9.091770833333333
Ukraine,1968,8.7878125
Ukraine,1969,7.547499999999999
Ukraine,1970,9.021382978723404
Ukraine,1971,8.866645833333333
Ukraine,1972,9.014208333333334
Ukraine,1973,8.753468085106384
Ukraine,1974,8.892617021276596
Ukraine,1975,10.056041666666667
Ukraine,1976,7.5155
Ukraine,1977,8.933608695652174
Ukraine,1978,7.966
Ukraine,1979,8.902479166666668
Ukraine,1980,7.698958333333334
Ukraine,1981,9.354208333333334
Ukraine,1982,8.9523125
Ukraine,1983,9.615416666666667
Ukraine,1984,8.658520833333334
Ukraine,1985,7.165229166666667
Ukraine,1986,8.880413043478262
Ukraine,1987,6.996520833333332
Ukraine,1988,8.640382978723405
Ukraine,1989,10.20291489361702
Ukraine,1990,9.983510638297872
Ukraine,1991,8.849468085106384
Ukraine,1992,9.1588125
Ukraine,1993,8.270708333333333
Ukraine,1994,9.700604166666666
Ukraine,1995,9.142510638297873
Ukraine,1996,8.234020833333334
Ukraine,1997,8.407489361702128
Ukraine,1998,9.1595
Ukraine,1999,10.16775
Ukraine,2000,10.079500000000001
Ukraine,2001,9.424595744680852
Ukraine,2002,10.089125000000001
Ukraine,2003,8.9720625
Ukraine,2004,9.26459574468085
Ukraine,2005,9.574479166666666
Ukraine,2006,9.14675
Ukraine,2007,10.902652173913044
Ukraine,2008,10.26525
Ukraine,2009,10.082125
Ukraine,2010,10.129936170212767
Ukraine,2011,9.497979166666667
Ukraine,2012,10.013659574468084
Ukraine,2013,11.33271875
